Region_Index,Measure_Type,Measure,Value,Subject_ID,Run_Number,Region
213,Univariate,Entropy,1.4636417380226883,111514,2,7networks_RH_SalVentAttn_FrMed_1
213,Univariate,AIS,0.5333339450154551,111514,2,7networks_RH_SalVentAttn_FrMed_1
214,Univariate,Entropy,1.4001579434350866,111514,2,7networks_RH_SalVentAttn_FrMed_2
214,Univariate,AIS,0.030823585187997438,111514,2,7networks_RH_SalVentAttn_FrMed_2
215,Univariate,Entropy,1.4706062678873302,111514,2,7networks_RH_SalVentAttn_FrMed_3
215,Univariate,AIS,-0.030739999471681934,111514,2,7networks_RH_SalVentAttn_FrMed_3
216,Univariate,Entropy,1.4927528767622675,111514,2,7networks_RH_SalVentAttn_FrOper
216,Univariate,AIS,0.24080924539591564,111514,2,7networks_RH_SalVentAttn_FrOper
217,Univariate,Entropy,1.3274909862753175,111514,2,7networks_RH_SalVentAttn_IPL_1
217,Univariate,AIS,0.0014287034239277574,111514,2,7networks_RH_SalVentAttn_IPL_1
218,Univariate,Entropy,1.3701470079156222,111514,2,7networks_RH_SalVentAttn_IPL_2
218,Univariate,AIS,0.3484299139601523,111514,2,7networks_RH_SalVentAttn_IPL_2
219,Univariate,Entropy,1.3440109511787997,111514,2,7networks_RH_SalVentAttn_Ins_1
219,Univariate,AIS,0.20945633143048692,111514,2,7networks_RH_SalVentAttn_Ins_1
220,Univariate,Entropy,1.3936792829231157,111514,2,7networks_RH_SalVentAttn_Ins_2
220,Univariate,AIS,0.2565751827884064,111514,2,7networks_RH_SalVentAttn_Ins_2
221,Univariate,Entropy,1.3864287208501676,111514,2,7networks_RH_SalVentAttn_Ins_3
221,Univariate,AIS,0.6506846783994638,111514,2,7networks_RH_SalVentAttn_Ins_3
222,Univariate,Entropy,1.362138488497095,111514,2,7networks_RH_SalVentAttn_Ins_4
222,Univariate,AIS,0.3698010862268939,111514,2,7networks_RH_SalVentAttn_Ins_4
223,Univariate,Entropy,1.507046177540663,111514,2,7networks_RH_SalVentAttn_Ins_5
223,Univariate,AIS,0.26976359576273623,111514,2,7networks_RH_SalVentAttn_Ins_5
224,Univariate,Entropy,1.4565464473631033,111514,2,7networks_RH_SomMot_Ins_5
224,Univariate,AIS,0.29721225803336804,111514,2,7networks_RH_SomMot_Ins_5
225,Univariate,Entropy,1.4569835897805055,111514,2,7networks_RH_Cont_PFCl_5
225,Univariate,AIS,0.7830515564960026,111514,2,7networks_RH_Cont_PFCl_5
226,Univariate,Entropy,1.4115380268037532,111514,2,7networks_RH_SomMot_PostC
226,Univariate,AIS,0.3762335731238222,111514,2,7networks_RH_SomMot_PostC
227,Univariate,Entropy,1.3669221511345269,111514,2,7networks_RH_SalVentAttn_PrCv
227,Univariate,AIS,0.44604649820121534,111514,2,7networks_RH_SalVentAttn_PrCv
228,Univariate,Entropy,1.3271765071038688,111514,2,7networks_RH_SalVentAttn_SPL_1
228,Univariate,AIS,0.06668850306375429,111514,2,7networks_RH_SalVentAttn_SPL_1
229,Univariate,Entropy,1.3858630584591332,111514,2,7networks_RH_SalVentAttn_SPL_2
229,Univariate,AIS,0.29239143706660986,111514,2,7networks_RH_SalVentAttn_SPL_2
230,Univariate,Entropy,1.4588311644949794,111514,2,7networks_RH_SalVentAttn_Temp
230,Univariate,AIS,0.24597151743941748,111514,2,7networks_RH_SalVentAttn_Temp
231,Univariate,Entropy,1.4016057406447135,111514,2,7networks_RH_DorsAttn_IPL
231,Univariate,AIS,0.1005029872275287,111514,2,7networks_RH_DorsAttn_IPL
232,Univariate,Entropy,1.4291925684025921,111514,2,7networks_RH_DorsAttn_IPS_1
232,Univariate,AIS,0.0004751244515031061,111514,2,7networks_RH_DorsAttn_IPS_1
233,Univariate,Entropy,1.4237189965748094,111514,2,7networks_RH_DorsAttn_IPS_2
233,Univariate,AIS,0.34280111959182946,111514,2,7networks_RH_DorsAttn_IPS_2
234,Univariate,Entropy,1.3841301010526292,111514,2,7networks_RH_DorsAttn_PostC_1
234,Univariate,AIS,0.37573867076838496,111514,2,7networks_RH_DorsAttn_PostC_1
235,Univariate,Entropy,1.4482985559712604,111514,2,7networks_RH_DorsAttn_PostC_2
235,Univariate,AIS,0.12321960978361712,111514,2,7networks_RH_DorsAttn_PostC_2
236,Univariate,Entropy,1.391045949916216,111514,2,7networks_RH_DorsAttn_PrCd_1
236,Univariate,AIS,0.3015005016831278,111514,2,7networks_RH_DorsAttn_PrCd_1
237,Univariate,Entropy,1.3981021339331354,111514,2,7networks_RH_DorsAttn_PrCd_2
237,Univariate,AIS,0.3286176745946845,111514,2,7networks_RH_DorsAttn_PrCd_2
238,Univariate,Entropy,1.46794731753738,111514,2,7networks_RH_DorsAttn_PrCv
238,Univariate,AIS,0.3458431398480961,111514,2,7networks_RH_DorsAttn_PrCv
239,Univariate,Entropy,1.3730355065518367,111514,2,7networks_RH_DorsAttn_SPL_1
239,Univariate,AIS,0.26885568094598433,111514,2,7networks_RH_DorsAttn_SPL_1
240,Univariate,Entropy,1.4654354559304954,111514,2,7networks_RH_DorsAttn_SPL_2
240,Univariate,AIS,0.3466992975443475,111514,2,7networks_RH_DorsAttn_SPL_2
241,Univariate,Entropy,1.4233348479822796,111514,2,7networks_RH_DorsAttn_SPL_3
241,Univariate,AIS,0.2940729995626352,111514,2,7networks_RH_DorsAttn_SPL_3
242,Univariate,Entropy,1.4250150353249609,111514,2,7networks_RH_DorsAttn_SPL_4
242,Univariate,AIS,0.399224345508447,111514,2,7networks_RH_DorsAttn_SPL_4
243,Univariate,Entropy,1.412528455166889,111514,2,7networks_RH_DorsAttn_TempOcc_1
243,Univariate,AIS,0.5453386351412766,111514,2,7networks_RH_DorsAttn_TempOcc_1
244,Univariate,Entropy,1.5073535975850518,111514,2,7networks_RH_DorsAttn_TempOcc_2
244,Univariate,AIS,0.1651821893674299,111514,2,7networks_RH_DorsAttn_TempOcc_2
245,Univariate,Entropy,1.44545615163646,111514,2,7networks_RH_DorsAttn_TempOcc_3
245,Univariate,AIS,0.3722274715829865,111514,2,7networks_RH_DorsAttn_TempOcc_3
246,Univariate,Entropy,1.4459674999074066,111514,2,7networks_RH_DorsAttn_TempOcc_4
246,Univariate,AIS,0.5123242957713758,111514,2,7networks_RH_DorsAttn_TempOcc_4
247,Univariate,Entropy,1.3777643883835564,111514,2,7networks_RH_DorsAttn_pCun
247,Univariate,AIS,0.31219229243468494,111514,2,7networks_RH_DorsAttn_pCun
248,Univariate,Entropy,1.406597489426768,111514,2,7networks_RH_SomMot_1
248,Univariate,AIS,0.6127592132155506,111514,2,7networks_RH_SomMot_1
249,Univariate,Entropy,1.4114764797301866,111514,2,7networks_RH_SomMot_10
249,Univariate,AIS,0.24784127325566097,111514,2,7networks_RH_SomMot_10
250,Univariate,Entropy,1.3973215671272232,111514,2,7networks_RH_SomMot_11
250,Univariate,AIS,0.3135394707322776,111514,2,7networks_RH_SomMot_11
251,Univariate,Entropy,1.3540110724793513,111514,2,7networks_RH_SomMot_12
251,Univariate,AIS,0.16027820136235515,111514,2,7networks_RH_SomMot_12
252,Univariate,Entropy,1.5036723355312915,111514,2,7networks_RH_SomMot_13
252,Univariate,AIS,0.6212820251698927,111514,2,7networks_RH_SomMot_13
253,Univariate,Entropy,1.407888072479932,111514,2,7networks_RH_SomMot_14
253,Univariate,AIS,0.3174926847957851,111514,2,7networks_RH_SomMot_14
254,Univariate,Entropy,1.4332729255374161,111514,2,7networks_RH_SomMot_15
254,Univariate,AIS,0.3416063877564035,111514,2,7networks_RH_SomMot_15
255,Univariate,Entropy,1.465208972489405,111514,2,7networks_RH_SomMot_16
255,Univariate,AIS,0.11011435877495135,111514,2,7networks_RH_SomMot_16
256,Univariate,Entropy,1.3537650459212252,111514,2,7networks_RH_SomMot_17
256,Univariate,AIS,0.23735417781066648,111514,2,7networks_RH_SomMot_17
257,Univariate,Entropy,1.495046841479767,111514,2,7networks_RH_SomMot_18
257,Univariate,AIS,0.3330703850703207,111514,2,7networks_RH_SomMot_18
258,Univariate,Entropy,1.4089078125762597,111514,2,7networks_RH_SomMot_19
258,Univariate,AIS,0.044430938362181926,111514,2,7networks_RH_SomMot_19
259,Univariate,Entropy,1.3675590243867344,111514,2,7networks_RH_SomMot_2
259,Univariate,AIS,0.08949623695187903,111514,2,7networks_RH_SomMot_2
260,Univariate,Entropy,1.427167222939631,111514,2,7networks_RH_SomMot_20
260,Univariate,AIS,0.08231295074260014,111514,2,7networks_RH_SomMot_20
261,Univariate,Entropy,1.4555797890733082,111514,2,7networks_RH_SomMot_21
261,Univariate,AIS,0.05522514455096594,111514,2,7networks_RH_SomMot_21
262,Univariate,Entropy,1.3640383508220353,111514,2,7networks_RH_SomMot_22
262,Univariate,AIS,0.09129519227792038,111514,2,7networks_RH_SomMot_22
263,Univariate,Entropy,1.428783440481376,111514,2,7networks_RH_SomMot_3
263,Univariate,AIS,0.10410320609789903,111514,2,7networks_RH_SomMot_3
264,Univariate,Entropy,1.4831840295502206,111514,2,7networks_RH_SomMot_4
264,Univariate,AIS,0.07969640778123654,111514,2,7networks_RH_SomMot_4
265,Univariate,Entropy,1.3448691183982096,111514,2,7networks_RH_SomMot_5
265,Univariate,AIS,0.1301515548415697,111514,2,7networks_RH_SomMot_5
266,Univariate,Entropy,1.3085877759797953,111514,2,7networks_RH_SomMot_6
266,Univariate,AIS,0.2757434769403284,111514,2,7networks_RH_SomMot_6
267,Univariate,Entropy,1.4541421813153104,111514,2,7networks_RH_SomMot_7
267,Univariate,AIS,0.1295647769979329,111514,2,7networks_RH_SomMot_7
268,Univariate,Entropy,1.3567321770655685,111514,2,7networks_RH_SomMot_8
268,Univariate,AIS,0.29591742459881765,111514,2,7networks_RH_SomMot_8
269,Univariate,Entropy,1.3630423657450184,111514,2,7networks_RH_SomMot_9
269,Univariate,AIS,0.23787843878226944,111514,2,7networks_RH_SomMot_9
270,Univariate,Entropy,1.4124500210314244,111514,2,7networks_RH_SalVentAttn_IPL_3
270,Univariate,AIS,0.21496278661624224,111514,2,7networks_RH_SalVentAttn_IPL_3
271,Univariate,Entropy,1.4046134532775358,111514,2,7networks_RH_SomMot_Ins_1
271,Univariate,AIS,0.31817360739778167,111514,2,7networks_RH_SomMot_Ins_1
272,Univariate,Entropy,1.429694186241977,111514,2,7networks_RH_SomMot_Ins_2
272,Univariate,AIS,0.134139016791039,111514,2,7networks_RH_SomMot_Ins_2
273,Univariate,Entropy,1.4487500083211131,111514,2,7networks_RH_SomMot_Ins_3
273,Univariate,AIS,0.1007898550279096,111514,2,7networks_RH_SomMot_Ins_3
274,Univariate,Entropy,1.4556060028972722,111514,2,7networks_RH_SomMot_Ins_4
274,Univariate,AIS,0.1543535139981298,111514,2,7networks_RH_SomMot_Ins_4
275,Univariate,Entropy,1.3492469439201056,111514,2,7networks_RH_SomMot_ST_1
275,Univariate,AIS,0.08231943147132625,111514,2,7networks_RH_SomMot_ST_1
276,Univariate,Entropy,1.4693196727881466,111514,2,7networks_RH_SomMot_ST_2
276,Univariate,AIS,0.11854616550994734,111514,2,7networks_RH_SomMot_ST_2
277,Univariate,Entropy,1.4611554476199693,111514,2,7networks_RH_SomMot_ST_3
277,Univariate,AIS,0.0942137667334908,111514,2,7networks_RH_SomMot_ST_3
278,Univariate,Entropy,1.4124868726531874,111514,2,7networks_RH_SomMot_Temp
278,Univariate,AIS,0.2398320861502059,111514,2,7networks_RH_SomMot_Temp
279,Univariate,Entropy,1.3228927777632036,111514,2,7networks_RH_Vis_ExStrInf_1
279,Univariate,AIS,0.12421758973338282,111514,2,7networks_RH_Vis_ExStrInf_1
280,Univariate,Entropy,1.4217803223869847,111514,2,7networks_RH_Vis_ExStrInf_2
280,Univariate,AIS,0.22782906416427018,111514,2,7networks_RH_Vis_ExStrInf_2
281,Univariate,Entropy,1.3889458586795769,111514,2,7networks_RH_Vis_ExStrInf_3
281,Univariate,AIS,0.3060506105414751,111514,2,7networks_RH_Vis_ExStrInf_3
282,Univariate,Entropy,1.4580312335193968,111514,2,7networks_RH_Vis_ExStrInf_4
282,Univariate,AIS,0.10285585223975513,111514,2,7networks_RH_Vis_ExStrInf_4
283,Univariate,Entropy,1.500757591609708,111514,2,7networks_RH_Vis_ExStrSup_1
283,Univariate,AIS,0.16320425741803302,111514,2,7networks_RH_Vis_ExStrSup_1
284,Univariate,Entropy,1.3764332767202578,111514,2,7networks_RH_Vis_ExStrSup_2
284,Univariate,AIS,0.31149273765837293,111514,2,7networks_RH_Vis_ExStrSup_2
285,Univariate,Entropy,1.4551072271827907,111514,2,7networks_RH_Vis_ExStr_1
285,Univariate,AIS,0.4612421512266689,111514,2,7networks_RH_Vis_ExStr_1
286,Univariate,Entropy,1.4595291892858144,111514,2,7networks_RH_Vis_ExStr_10
286,Univariate,AIS,0.1524151510405396,111514,2,7networks_RH_Vis_ExStr_10
287,Univariate,Entropy,1.4164725400119238,111514,2,7networks_RH_Vis_ExStr_11
287,Univariate,AIS,0.4133062072338394,111514,2,7networks_RH_Vis_ExStr_11
288,Univariate,Entropy,1.422507481868669,111514,2,7networks_RH_Vis_ExStr_2
288,Univariate,AIS,0.5111462723629074,111514,2,7networks_RH_Vis_ExStr_2
289,Univariate,Entropy,1.4589010220097425,111514,2,7networks_RH_Vis_ExStr_3
289,Univariate,AIS,0.40982147130199476,111514,2,7networks_RH_Vis_ExStr_3
290,Univariate,Entropy,1.4812789273462776,111514,2,7networks_RH_Vis_ExStr_4
290,Univariate,AIS,0.11027603781140716,111514,2,7networks_RH_Vis_ExStr_4
291,Univariate,Entropy,1.350763723965927,111514,2,7networks_RH_Vis_ExStr_5
291,Univariate,AIS,0.44172505906271553,111514,2,7networks_RH_Vis_ExStr_5
292,Univariate,Entropy,1.4227109408543512,111514,2,7networks_RH_Vis_ExStr_6
292,Univariate,AIS,0.5114460665361475,111514,2,7networks_RH_Vis_ExStr_6
293,Univariate,Entropy,1.3898660110102847,111514,2,7networks_RH_Vis_ExStr_7
293,Univariate,AIS,0.5065156722981001,111514,2,7networks_RH_Vis_ExStr_7
294,Univariate,Entropy,1.4434077478390988,111514,2,7networks_RH_Vis_ExStr_8
294,Univariate,AIS,0.3462830206874923,111514,2,7networks_RH_Vis_ExStr_8
295,Univariate,Entropy,1.3732954160146154,111514,2,7networks_RH_Vis_ExStr_9
295,Univariate,AIS,0.4398208990973558,111514,2,7networks_RH_Vis_ExStr_9
296,Univariate,Entropy,1.3520108387380088,111514,2,7networks_RH_Vis_PHC
296,Univariate,AIS,0.36249398228005436,111514,2,7networks_RH_Vis_PHC
297,Univariate,Entropy,1.4871028468299432,111514,2,7networks_RH_Vis_Striate_1
297,Univariate,AIS,0.44376117717244856,111514,2,7networks_RH_Vis_Striate_1
298,Univariate,Entropy,1.4502633543248136,111514,2,7networks_RH_Vis_Striate_2
298,Univariate,AIS,0.11247875304276267,111514,2,7networks_RH_Vis_Striate_2
299,Univariate,Entropy,1.4335713130400576,111514,2,7networks_RH_Vis_Striate_3
299,Univariate,AIS,0.4401418166665243,111514,2,7networks_RH_Vis_Striate_3
0,Univariate,Entropy,1.3772958766375911,111514,3,7networks_LH_Default_FPole_1
0,Univariate,AIS,0.35075353152331346,111514,3,7networks_LH_Default_FPole_1
1,Univariate,Entropy,1.3020880689272163,111514,3,7networks_LH_Default_FPole_2
1,Univariate,AIS,0.43304385421778857,111514,3,7networks_LH_Default_FPole_2
2,Univariate,Entropy,1.4129793249442324,111514,3,7networks_LH_Default_IPL_1
2,Univariate,AIS,0.36672748099486885,111514,3,7networks_LH_Default_IPL_1
3,Univariate,Entropy,1.4373992130968833,111514,3,7networks_LH_Default_IPL_2
3,Univariate,AIS,0.4317141413240506,111514,3,7networks_LH_Default_IPL_2
4,Univariate,Entropy,1.326149884927009,111514,3,7networks_LH_Default_IPL_3
4,Univariate,AIS,0.7550683137835623,111514,3,7networks_LH_Default_IPL_3
5,Univariate,Entropy,1.5024226885148746,111514,3,7networks_LH_Default_IPL_4
5,Univariate,AIS,0.5034600945514187,111514,3,7networks_LH_Default_IPL_4
6,Univariate,Entropy,1.3546602566233075,111514,3,7networks_LH_Default_IPL_5
6,Univariate,AIS,0.3905589445279922,111514,3,7networks_LH_Default_IPL_5
7,Univariate,Entropy,1.3966826330085729,111514,3,7networks_LH_Default_PCC_1
7,Univariate,AIS,0.10572465504175188,111514,3,7networks_LH_Default_PCC_1
8,Univariate,Entropy,1.3686243148712203,111514,3,7networks_LH_Default_PCC_2
8,Univariate,AIS,0.6210222544855437,111514,3,7networks_LH_Default_PCC_2
9,Univariate,Entropy,1.4634548677300234,111514,3,7networks_LH_Default_PCC_3
9,Univariate,AIS,0.5999012111058066,111514,3,7networks_LH_Default_PCC_3
10,Univariate,Entropy,1.420280313003432,111514,3,7networks_LH_Default_PFCd_1
10,Univariate,AIS,0.5662741080413412,111514,3,7networks_LH_Default_PFCd_1
11,Univariate,Entropy,1.357183818850907,111514,3,7networks_LH_Default_PFCd_2
11,Univariate,AIS,0.5305940948020496,111514,3,7networks_LH_Default_PFCd_2
12,Univariate,Entropy,1.446214372518047,111514,3,7networks_LH_Default_PFCd_3
12,Univariate,AIS,0.5821406580625785,111514,3,7networks_LH_Default_PFCd_3
13,Univariate,Entropy,1.2794554608412634,111514,3,7networks_LH_Default_PFCd_4
13,Univariate,AIS,0.5173392764807181,111514,3,7networks_LH_Default_PFCd_4
14,Univariate,Entropy,1.3358669023778766,111514,3,7networks_LH_Default_PFCd_5
14,Univariate,AIS,0.5327156257629415,111514,3,7networks_LH_Default_PFCd_5
15,Univariate,Entropy,1.451909636853082,111514,3,7networks_LH_Default_PFCd_6
15,Univariate,AIS,0.5258254951023913,111514,3,7networks_LH_Default_PFCd_6
16,Univariate,Entropy,1.4043246866716323,111514,3,7networks_LH_Default_PFCl
16,Univariate,AIS,0.47791093214758007,111514,3,7networks_LH_Default_PFCl
17,Univariate,Entropy,1.445330447077355,111514,3,7networks_LH_Default_PFCm_1
17,Univariate,AIS,0.49527227215914316,111514,3,7networks_LH_Default_PFCm_1
18,Univariate,Entropy,1.3870887496565247,111514,3,7networks_LH_Default_PFCm_2
18,Univariate,AIS,0.24534037460905544,111514,3,7networks_LH_Default_PFCm_2
19,Univariate,Entropy,1.377874260115818,111514,3,7networks_LH_Default_PFCm_3
19,Univariate,AIS,0.5081749309526709,111514,3,7networks_LH_Default_PFCm_3
20,Univariate,Entropy,1.3547866736189027,111514,3,7networks_LH_Default_PFCv_1
20,Univariate,AIS,0.5600084334002915,111514,3,7networks_LH_Default_PFCv_1
21,Univariate,Entropy,1.442855788348739,111514,3,7networks_LH_Default_PFCv_2
21,Univariate,AIS,0.4837877064781875,111514,3,7networks_LH_Default_PFCv_2
22,Univariate,Entropy,1.550497809908845,111514,3,7networks_LH_Default_PFCv_3
22,Univariate,AIS,0.5082648590630745,111514,3,7networks_LH_Default_PFCv_3
23,Univariate,Entropy,1.4258478033716546,111514,3,7networks_LH_Default_PFCv_4
23,Univariate,AIS,0.6509942389868124,111514,3,7networks_LH_Default_PFCv_4
24,Univariate,Entropy,1.482224982022613,111514,3,7networks_LH_Default_PFCv_5
24,Univariate,AIS,0.22009233204786227,111514,3,7networks_LH_Default_PFCv_5
25,Univariate,Entropy,1.4531406089215393,111514,3,7networks_LH_Default_RSC_1
25,Univariate,AIS,0.5130214760557115,111514,3,7networks_LH_Default_RSC_1
26,Univariate,Entropy,1.3828463437012068,111514,3,7networks_LH_Default_RSC_2
26,Univariate,AIS,0.6068413486084001,111514,3,7networks_LH_Default_RSC_2
27,Univariate,Entropy,1.4459413862617083,111514,3,7networks_LH_Default_TempPole
27,Univariate,AIS,0.6227057644302354,111514,3,7networks_LH_Default_TempPole
28,Univariate,Entropy,1.4230018186796993,111514,3,7networks_LH_Default_Temp_1
28,Univariate,AIS,0.5057159918068423,111514,3,7networks_LH_Default_Temp_1
29,Univariate,Entropy,1.3968069100319562,111514,3,7networks_LH_Default_Temp_2
29,Univariate,AIS,0.5342286730042005,111514,3,7networks_LH_Default_Temp_2
30,Univariate,Entropy,1.4838354352199463,111514,3,7networks_LH_Default_Temp_3
30,Univariate,AIS,0.5031888282594226,111514,3,7networks_LH_Default_Temp_3
31,Univariate,Entropy,1.3805377488391244,111514,3,7networks_LH_Default_Temp_4
31,Univariate,AIS,0.6167785063905251,111514,3,7networks_LH_Default_Temp_4
32,Univariate,Entropy,1.4855125813169314,111514,3,7networks_LH_Default_Temp_5
32,Univariate,AIS,0.5007126000252526,111514,3,7networks_LH_Default_Temp_5
33,Univariate,Entropy,1.422331970120572,111514,3,7networks_LH_Default_Temp_6
33,Univariate,AIS,0.340804616065717,111514,3,7networks_LH_Default_Temp_6
34,Univariate,Entropy,1.4547422894384132,111514,3,7networks_LH_Default_pCun
34,Univariate,AIS,0.679369669156789,111514,3,7networks_LH_Default_pCun
35,Univariate,Entropy,1.5068849751076687,111514,3,7networks_LH_Cont_Cingm
35,Univariate,AIS,0.5119385982436482,111514,3,7networks_LH_Cont_Cingm
36,Univariate,Entropy,1.4698579215628058,111514,3,7networks_LH_Cont_FPole_1
36,Univariate,AIS,0.4842747400807159,111514,3,7networks_LH_Cont_FPole_1
37,Univariate,Entropy,1.3893855034680573,111514,3,7networks_LH_Cont_IPL
37,Univariate,AIS,0.5350078230498632,111514,3,7networks_LH_Cont_IPL
38,Univariate,Entropy,1.420326947688225,111514,3,7networks_LH_Cont_IPS_1
38,Univariate,AIS,0.7075147955137471,111514,3,7networks_LH_Cont_IPS_1
39,Univariate,Entropy,1.452595640223981,111514,3,7networks_LH_Cont_IPS_2
39,Univariate,AIS,0.6010168983181945,111514,3,7networks_LH_Cont_IPS_2
40,Univariate,Entropy,1.3550505273774736,111514,3,7networks_LH_Cont_IPS_3
40,Univariate,AIS,0.556364475965081,111514,3,7networks_LH_Cont_IPS_3
41,Univariate,Entropy,1.4334670481959941,111514,3,7networks_LH_Cont_Ins
41,Univariate,AIS,0.5347106863578857,111514,3,7networks_LH_Cont_Ins
42,Univariate,Entropy,1.4572382880811707,111514,3,7networks_LH_Cont_PCC
42,Univariate,AIS,0.4268719637020837,111514,3,7networks_LH_Cont_PCC
43,Univariate,Entropy,1.4558150487933883,111514,3,7networks_LH_Cont_PFCd_1
43,Univariate,AIS,0.5987741216459224,111514,3,7networks_LH_Cont_PFCd_1
44,Univariate,Entropy,1.4462644272862848,111514,3,7networks_LH_Cont_PFCl_1
44,Univariate,AIS,0.19985872109860914,111514,3,7networks_LH_Cont_PFCl_1
45,Univariate,Entropy,1.462973903764209,111514,3,7networks_LH_Cont_PFCl_2
45,Univariate,AIS,0.07995186529948306,111514,3,7networks_LH_Cont_PFCl_2
46,Univariate,Entropy,1.4248604759073675,111514,3,7networks_LH_Cont_PFCl_3
46,Univariate,AIS,0.5587174208753174,111514,3,7networks_LH_Cont_PFCl_3
47,Univariate,Entropy,1.4600915215038475,111514,3,7networks_LH_Cont_PFCl_4
47,Univariate,AIS,0.5579148855137843,111514,3,7networks_LH_Cont_PFCl_4
48,Univariate,Entropy,1.3930723381447327,111514,3,7networks_LH_Cont_PFCv_1
48,Univariate,AIS,0.628012794983281,111514,3,7networks_LH_Cont_PFCv_1
49,Univariate,Entropy,1.366418713293589,111514,3,7networks_LH_Cont_PrC
49,Univariate,AIS,0.5291637939548881,111514,3,7networks_LH_Cont_PrC
50,Univariate,Entropy,1.462885418038784,111514,3,7networks_LH_Cont_TempOcc
50,Univariate,AIS,0.6349593296305986,111514,3,7networks_LH_Cont_TempOcc
51,Univariate,Entropy,1.4553821107483813,111514,3,7networks_LH_Cont_pCun
51,Univariate,AIS,0.3811136744276542,111514,3,7networks_LH_Cont_pCun
52,Univariate,Entropy,1.3328761021219249,111514,3,7networks_LH_Limbic_FPole
52,Univariate,AIS,0.5110771741970535,111514,3,7networks_LH_Limbic_FPole
53,Univariate,Entropy,1.349193036270031,111514,3,7networks_LH_Limbic_OFC_1
53,Univariate,AIS,0.702565366294551,111514,3,7networks_LH_Limbic_OFC_1
54,Univariate,Entropy,1.3931051852603202,111514,3,7networks_LH_Limbic_OFC_2
54,Univariate,AIS,0.5480029391377981,111514,3,7networks_LH_Limbic_OFC_2
55,Univariate,Entropy,1.3358626398030786,111514,3,7networks_LH_Limbic_OFC_3
55,Univariate,AIS,0.5087641056773462,111514,3,7networks_LH_Limbic_OFC_3
56,Univariate,Entropy,1.3862612639008276,111514,3,7networks_LH_Limbic_OFC_4
56,Univariate,AIS,0.6160566276885033,111514,3,7networks_LH_Limbic_OFC_4
57,Univariate,Entropy,1.5190708970106748,111514,3,7networks_LH_Limbic_PHC
57,Univariate,AIS,0.1509877774496644,111514,3,7networks_LH_Limbic_PHC
58,Univariate,Entropy,1.4387882734242243,111514,3,7networks_LH_Limbic_ST
58,Univariate,AIS,0.03373255425739874,111514,3,7networks_LH_Limbic_ST
59,Univariate,Entropy,1.4809769225870806,111514,3,7networks_LH_Limbic_TempPole_1
59,Univariate,AIS,0.05091217818972016,111514,3,7networks_LH_Limbic_TempPole_1
60,Univariate,Entropy,1.38511066172555,111514,3,7networks_LH_Limbic_TempPole_2
60,Univariate,AIS,0.1594006186619943,111514,3,7networks_LH_Limbic_TempPole_2
61,Univariate,Entropy,1.4390343531446241,111514,3,7networks_LH_Limbic_Temp_1
61,Univariate,AIS,0.08027087567721658,111514,3,7networks_LH_Limbic_Temp_1
62,Univariate,Entropy,1.3998022627663742,111514,3,7networks_LH_Limbic_Temp_2
62,Univariate,AIS,0.6159858772499112,111514,3,7networks_LH_Limbic_Temp_2
63,Univariate,Entropy,1.4954100045709389,111514,3,7networks_LH_SalVentAttn_FrMed_1
63,Univariate,AIS,0.5120154679015148,111514,3,7networks_LH_SalVentAttn_FrMed_1
64,Univariate,Entropy,1.42342626802695,111514,3,7networks_LH_SalVentAttn_FrMed_2
64,Univariate,AIS,0.018996927138313247,111514,3,7networks_LH_SalVentAttn_FrMed_2
65,Univariate,Entropy,1.4866232483022186,111514,3,7networks_LH_SalVentAttn_FrMed_3
65,Univariate,AIS,0.005211679148259485,111514,3,7networks_LH_SalVentAttn_FrMed_3
66,Univariate,Entropy,1.3238955694511514,111514,3,7networks_LH_SalVentAttn_FrOper
66,Univariate,AIS,0.3354695647584691,111514,3,7networks_LH_SalVentAttn_FrOper
67,Univariate,Entropy,1.406398168136997,111514,3,7networks_LH_SalVentAttn_IPL_1
67,Univariate,AIS,-0.004538690135683865,111514,3,7networks_LH_SalVentAttn_IPL_1
68,Univariate,Entropy,1.5003585048925423,111514,3,7networks_LH_SalVentAttn_IPL_2
68,Univariate,AIS,0.27678838449268994,111514,3,7networks_LH_SalVentAttn_IPL_2
69,Univariate,Entropy,1.4169509359806405,111514,3,7networks_LH_SalVentAttn_Ins_1
69,Univariate,AIS,0.2773428073334747,111514,3,7networks_LH_SalVentAttn_Ins_1
70,Univariate,Entropy,1.3818916336836233,111514,3,7networks_LH_SalVentAttn_Ins_2
70,Univariate,AIS,0.30548533611247386,111514,3,7networks_LH_SalVentAttn_Ins_2
71,Univariate,Entropy,1.4569125260729834,111514,3,7networks_LH_SalVentAttn_Ins_3
71,Univariate,AIS,0.7338910949148074,111514,3,7networks_LH_SalVentAttn_Ins_3
72,Univariate,Entropy,1.4101515071056987,111514,3,7networks_LH_SalVentAttn_Ins_4
72,Univariate,AIS,0.3728862363058285,111514,3,7networks_LH_SalVentAttn_Ins_4
73,Univariate,Entropy,1.429704128494783,111514,3,7networks_LH_SalVentAttn_Ins_5
73,Univariate,AIS,0.3041783864515244,111514,3,7networks_LH_SalVentAttn_Ins_5
74,Univariate,Entropy,1.4228456763260455,111514,3,7networks_LH_SalVentAttn_Ins_6
74,Univariate,AIS,0.3581038962149954,111514,3,7networks_LH_SalVentAttn_Ins_6
